id,title,timePeriods,size,score,type
682305779,Nuraghe Unia,2,2,1,circle
755162813,Amphitheater of Anazarbos,R,2,1,circle
755162814,Phaneromeni Burials (Chiliomodi),AM,2,1,circle
755162815,Roman Mausoleum at Palio Scholeio (Chiliomedio),R,2,1,circle
584889481,"Temple of Hera, Olympia",ACHRM,2,1,circle
813654446,Choragic Monument of Lysicrates,CM,2,1,circle
26249986,Nuraghe Armungia,2,2,1,circle
93478894,Ponte Brabaciera,R,2,1,circle
93478895,Matzanni,2,2,1,circle
508356079,Jebel Barkal,M,3,1,circle
800131926,Inveravon,R,2,1,circle
229277207,Civitas Leonina,M,2,1,circle
550787,Ophryneion,HRM,2,1,circle
550798,Palaio Pretorio,ACHR,2,1,circle
550799,Palaiokhori,HR,2,1,circle
550803,Parakoila,AC,2,1,circle
550809,Pelinnaion M.,M,2,1,circle
550812,Pergamum,MAMCAHHRRRTLLLEARCIMOE1OLM,11,1,circle
550816,Petra,RM,2,1,circle
550818,Phalakrai,HRM,2,1,circle
550819,Phanai,ACHRL,2,1,circle
550820,Phanai Pr.,M,2,1,circle
550822,Philadelpheia,HRLM,2,1,circle
550823,Phocaea,ACHRLM,5,1,circle
550825,Phonias,A,2,1,circle
550826,Phrikonis,CH,4,1,circle
550827,Phrygios (river),HRM,2,1,circle
550828,Phyrites (river),R,2,1,circle
550829,Pidasos (river),R,2,1,circle
550833,Pitane,ACHRL,3,1,circle
550835,Plagia,HRL,2,1,circle
550837,Platy Bounari,HR,2,1,circle
550839,Polichne,C,1,1,circle
550841,Por(d)oselene/Nasos,CHRL,2,1,circle
550845,Psyra,ACHRL,2,1,circle
550846,Psyra (island),RM,3,1,circle
550848,Pteleos L.,HR,2,1,circle
550851,Pyrra,ACHR,2,1,circle
550856,Rhoiteion,ACH,2,1,circle
550864,Sandalium? (island),RMT,2,1,circle
550866,Sardianon Pedion,HR,2,1,circle
550867, Sardis/Hyde?,ME1ANCAHHRRRTLLLPEAMREM,6,1,circle
550870,Satnioeis (river),AHM,1,1,circle
550871,Scamander (river),ACHRM,5,1,circle
550875,Selles,A,2,1,circle
550877,Sigeion,AC,3,1,circle
550883,Simoeis (river),AHM,2,1,circle
550885,Skala Polykhnitou,A,2,1,circle
550886,Skala ton Loutron,CHRL,2,1,circle
550890,Skepsis,CHR,2,1,circle
550891,Skoteino,A,2,1,circle
550892,Smintheion,ACHRM,3,1,circle
550893,Smyrna/Eurydikeia,CHRLM,4,1,circle
550898,Stratonicaea/Hadrianopolis,HRL,3,1,circle
550902,Tantalos M.,YUNK,2,1,circle
550905,Tarti,CHR,2,1,circle
550908,Temnos,CHR,4,1,circle
550911,Tenedos,ACHR,2,1,circle
550912,Tenedos (island),ACHRLM,3,1,circle
550913,Teos,ACHRLM,6,1,circle
550915,Tes Kores to Gephyri,HR,2,1,circle
550920,Thebes Pedion,CHR,1,1,circle
550923,Thymiana,R,2,1,circle
550924,Thyateira,HRL,5,1,circle
550929,Thymbras Pedion,HR,2,1,circle
550930,Thymbrios (river),HR,3,1,circle
550942,Traron,HR,2,1,circle
550943,Trianta,CHL,2,1,circle
550944,Troas (region),ACHR,40,1,circle
551154,Untitled,R,2,1,circle
551156,Roman Aqueduct at Mytilene,R,2,1,circle
551781152,Ain el-Sabil,YUNK,2,1,circle
551910,Unnamed bridge,RLLO,2,1,circle
552678,Untitled,C,3,1,circle
552679,Sardis-Thyateira Road,RL,3,1,circle
553423,Untitled,AC,2,1,circle
553426,Untitled,AC,2,1,circle
554178,Aigiroessa,C,2,1,circle
554190,Apolloniacharax,R,3,1,circle
554191,Ardynion,A,2,1,circle
554250,Karseai/Karseis/Kerasai/Kerateis,H,2,1,circle
554258,Kleandria,R,2,1,circle
554280,Mernouphyta,H,3,1,circle
554294,Oios ho Hermaites,H,2,1,circle
554307,Pedasos,H,2,1,circle
554310,Philetaireia,H,3,1,circle
554343,"Zeus Hyperdexios, T.",H,2,1,circle
560221,Aegaeum Mare,CHRM,72,1,circle
560230,Aigila/Ogylos (island),RM,3,1,circle
560353,Cyclades Islands,CR,34,1,circle
560670,Palaiokastro,CHR,2,1,circle
570028,Achaea/Achaia (region),ACHRL,6,1,circle
570033,Ag. Eirene,N432ACHRLM,2,1,circle
570035,Ag. Helene,RL,2,1,circle
570036,Ag. Ioannes,A,2,1,circle
570038,Ag. Kyriake,L,2,1,circle
570040,Aigai,ACHR,2,1,circle
570043,Aigeira,ACHR,2,1,circle
570049,Aigion,ACHR,2,1,circle
570059,Akrokorinthos,ACHRLMM,2,1,circle
570065,Alipheira,ACHR,2,1,circle
570067,Alphe(i)os (river),RM,3,1,circle
570074,Amyklai,ACHR,3,1,circle
570081,Angathia,HR,2,1,circle
570096,"Apollo Korythos, T.",ACHR,2,1,circle
570098,Arachnaion (mountain),CRM,3,1,circle
570101,Araxos,RM,2,1,circle
570102,Arcadia,ACHR,12,1,circle
570103,Argolicus Sinus,M,5,1,circle
570104,Argolis,ACHR,9,1,circle
570106,Argos,ACHR,3,1,circle
570112,Aroania (mountain),RM,2,1,circle
570122,Asea,ACHR,3,1,circle
570123,Asinaeus/Coronaeus Sinus,RM,4,1,circle
570127,Sanctuary of Asklepios at Epidauros,ACHR,3,1,circle
570132,Aspis (island),M,2,1,circle
570148,Bassai,ACHRM,3,1,circle
570150,Belbina (island),RM,2,1,circle
570157,Bolinaios (river),RM,2,1,circle
570175,Chelonatas Sinus,YUNK,2,1,circle
570180,Corinthia,ACHR,2,1,circle
570181,Corinthiacus Sinus,R,6,1,circle
570182,Corinthus/Korinthos,ACHRM,9,1,circle
570184,Cyllenius Sinus,R,2,1,circle
570185,Cyparissius Sinus,YUNK,3,1,circle
570186,Cythera (island),RLM,5,1,circle
570197,Dine,ACHR,2,1,circle
570198,Diolkos,ACHR,2,1,circle
570202,Dorion,AR,3,1,circle
570205,Dyme,ACHR,2,1,circle
570224,Emborio,RL,2,1,circle
570227,Ephyra? (island),M,2,1,circle
570228,Epidauros,ACHR,5,1,circle
570229,Epidauros Limera,ACHR,2,1,circle
570231,Epitalion,CHR,1,1,circle
570248,Eurotas (river),RM,3,1,circle
570255,Gatheai,HR,2,1,circle
570256,Gatheatas? (river),YUNK,2,1,circle
570258,Geraistos,ACHR,2,1,circle
570259,Geraistos Pr.,YUNK,3,1,circle
570262,Geronteon (mountain),R,2,1,circle
570274,Halieis,ACH,3,1,circle
570289,Heraion (Argolis),ACHRM,2,1,circle
570293,Hierakia (island),M,2,1,circle
570299,Hydroussa/Hydrea (island),M,2,1,circle
570310,Ichthys Pr.,M,2,1,circle
570314,Ioulis,ACHRL,2,1,circle
570315,Ipnoi? M.,YUNK,2,1,circle
570316,Isthmia,ACHR,4,1,circle
570317,Isthmos,M,3,1,circle
570318,Ithome M.,ACHRM,3,1,circle
570325,Kalaureia (island),ACHRM,2,1,circle
348371058,Polonnaruwa,M,2,1,circle
449007780,House of the surgeon,HM,3,1,circle
629225363,Aphrodite sanctuary at Lokroi Epizephyrioi,ACHRL,2,1,circle
204528069,Centocamere at Lokroi Epizephyrioi,H,2,1,circle
378979377,Cistern,R,2,1,circle
328100889,Tomb of Caius Cartilius Poplicola,R,2,1,circle
694364581,Catacombs of Trypiti,L,2,1,circle
990568323,Roman theater at Tlos,R,2,1,circle
894727084,Vicus Censorius,R,3,1,circle
502577470,Temple E at Selinus,C,2,1,circle
502577471,"Temple of Demeter at the Sanctuary of Demeter Malophoros, Selinus",CH,2,1,circle
502577472,"Roman amphitheater at Guildhall, London",R,2,1,circle
569006287,Roman amphitheater at Paestum,R,2,1,circle
689046103,Roiate,M,2,1,circle
195092807,Pyramid of Cestius,RLM,2,1,circle
226302607,Sep. Eurysacis,RLM,3,1,circle
748146994,Coastal Tower 16b (Old Mawbray),RM,2,1,circle
288445158,Nazzano Romano,M,2,1,circle
750203268,Erechtheion,CHRM,3,1,circle
354239692,Basilica and convent of S. Ippolito,LMM,2,1,circle
354239693,So-called Caesareum of Cyrene,RM,2,1,circle
421330490,Temenos of Athena,AM,2,1,circle
963047542,Ramesseum,NM,2,1,circle
90720956,Eshnunna,UEAOM,2,1,circle
582993625,Tuttul,32M,1,1,circle
662332233,Aqua Augusta (Naples),RM,10,1,circle
662332234,Hellenistic-Roman theater at Sarno,CHR,2,1,circle
24736652,Poggio del Molino,R,2,1,circle
237645058,Dún Ailinne,2,2,1,circle
947227732,Qasr al-Abd at Tyrus,HM,2,1,circle
303354808,Upper Chambers at Kalhu,ENNTT,5,1,circle
584375361,Sceilg Mhichíl,MM,2,1,circle
729310593,"Villamassargia, Nuraghe di Santu Pauli",2,2,1,circle
729310594,Su Carroppu,4,2,1,circle
769742546,Vicus sandalarius,R,2,1,circle
151473899,Necropolis of Ponte Messato,RM,2,1,circle
229670928,Via Ciminia,R,4,1,circle
673471798,Compitum Acilii,R,3,1,circle
713767971,Mahabodhi Temple,LPM,2,1,circle
210745099,Stadium of Delos,H,3,1,circle
762647722,Anmurru,N,8,1,circle
319432673,Kammanu/Meliddu (kingdom),EN,19,1,circle
129678075,Tabālu (region),EN,23,1,circle
944349914,Hilakku (region),EN,11,1,circle
944349915,Que (kingdom),EN,22,1,circle
303882989,Sam'alla (kingdom),E,8,1,circle
795920320,Tablis,L,2,1,circle
792436981,Tomb of Publius Vesonius Phileros ,R,3,1,circle
796289136,Saqqarah,EOM,11,1,circle
853662205,Exomvourgo,M,2,1,circle
645513764,Tawern Roman temple complex,RL,2,1,circle
434822371,Roman theater at Cádiz,R,2,1,circle
663803333,Arco de los Blanco,R,2,1,circle
364712046,Harbor at Lechaion,ACHR,2,1,circle
818633083,Terrace of the Lions at Delos,ACHR,2,1,circle
55417173,Church of the Acheiropoietos,LM,2,1,circle
74062405,Church of St. Nicholas Orphanos,L,2,1,circle
687957706,Castellaccio di Capo Ripa,T,2,1,circle
347507191,Roman amphitheater at Carmo,R,2,1,circle
580732678,Alcázar del rey Don Pedro,M,2,1,circle
534036732,Re-Buried Hellenistic Temple and Workshops,H,2,1,circle
453093030,City gate at Patara/Arsinoe,R,2,1,circle
65323470,Bouleuterion,R,2,1,circle
302942693,Jaén,MM,2,1,circle
171953680,Villa of Agrippa,R,2,1,circle
236087657,Son Bou Basilica,L,2,1,circle
340380318,House of the Ara Maxima,RM,3,1,circle
387880487,House of Trebius Valens,R,3,1,circle
83055,Untitled,RL,4,1,circle
83056,Untitled,RL,3,1,circle
83058,Untitled,RL,1,1,circle
834296,Rha/Attila (river),HRLMT,4,1,circle
834876934,Via Domitia,YUNK,16,1,circle
837,Asia Minor,YUNK,41,1,circle
83868,Moridunum,RRL,2,1,circle
844847,Abonouteichos/Ionopolis,RL,3,1,circle
844856,Amastris/Sesamos,ACHRL,4,1,circle
844857,Amnias (river),HRM,2,1,circle
844877,Billaios (river),HRLM,2,1,circle
844879,Bithynion/Claudiopolis/Hadriana,M1HHRRRTLLLPEAMRCIOE1OLOM,3,1,circle
844888,Cappadox? (river),RM,2,1,circle
844914,Elaios (river),RL,2,1,circle
844926,Gangra,HRL,3,1,circle
844944,Heraclea,CHRL,5,1,circle
844957,Iustiniani Pons,L,2,1,circle
844962,Kales (river),RRL,2,1,circle
844988,*Kobara,L,2,1,circle
844991,Krateia/Flaviopolis/*Agrippeia?,RL,2,1,circle
845,Atlanticus Oceanus,CHRL,33,1,circle
845006,Lykos (river),CHRL,2,1,circle
845013,Mariandynoi,CHR,3,1,circle
845014,Mariandynus Sinus,R,2,1,circle
845034,Paphlagonia (region),ACHRL,5,1,circle
845041,Pompeiopolis/Sebaste,HRL,2,1,circle
845049,Prusias ad Hypium/Kieros,HRL,2,1,circle
845603,Untitled,RL,2,1,circle
846,Atlas Mon(te)s,YUNK,2,1,circle
847112,Untitled,RL,3,1,circle
854666,Apatouros Kolpos,ACHRM,2,1,circle
854675,Cimmerius Bosp(h)orus,CHRLM,4,1,circle
854696,Kimmerikon,ACHRRL,2,1,circle
854700,Korokondamitis/Opissas Limne,CHRL,2,1,circle
854710,Myrmekion,CHR,2,1,circle
854711,Myrmekion Pr.,R,2,1,circle
854715,Nymphaion,CHRR,2,1,circle
861854258,Ain el-Gedida,L,2,1,circle
862,Baetica,YUNK,3,1,circle
863734,Albanum Mare,HR,2,1,circle
863735,Albanos (river),HRM,2,1,circle
863737,Alontas (river),HRM,2,1,circle
413823808,Triumphal Arch of Orange,R,2,1,circle
877549424,Theater of Pergamon,H,2,1,circle
628342669,"Church of the Saviour, Thessaloniki",YUNK,2,1,circle
664535672,Church of Saint Panteleimon,L,2,1,circle
332324145,"Gyaur-Kala, Merv",HRL,2,1,circle
332324146,"Hagia Sophia, Thessaloniki",RLM,2,1,circle
614184896,Valle dei Templi,M,2,1,circle
450863545,Scheggia Pass,M,2,1,circle
614844,Syreanos,R,2,1,circle
614851,Tautaendia,L,2,1,circle
614870,Trikomia 3,RL,7,1,circle
619103,Ancyra,PME1MAHHRRRTLLLPEAMRCIMOTE1OLOM,2,1,circle
619104,Andabalis,RL,2,1,circle
619114,Arg(ai)os Mons,L,2,1,circle
619163,Gallograecia (region),HRL,2,1,circle
619164,Garsaura/Col. Claudia Archelais/Koloneia,HRLM,3,1,circle
619267,Taouion/Tabia,RRLM,2,1,circle
619275,Trokmoi,HRL,4,1,circle
619280,Villa Palmati,L,2,1,circle
619287,*Zizima,R,1,1,circle
620612,Untitled,RL,2,1,circle
622144,Karissa,R,2,1,circle
622153,Laskoria/Lassora,RL,2,1,circle
622156,Mithridation,HR,2,1,circle
622165,Oukena/Oukaina,R,2,1,circle
622169,Posdala,H,2,1,circle
622171,Rastia,R,2,1,circle
622180,Tetrapyrgia,R,2,1,circle
624813669,Mut el-Kharab,M,2,1,circle
628923,Anisa,MMENMAHHRM,2,1,circle
628924,Antitaurus Mons,HHRRRTLLPEPM,5,1,circle
628932,Argaeus (mountain),RL,2,1,circle
628934,Ariaratheia,HRL,3,1,circle
628936,Armenia Minor,HR,2,1,circle
628948,Capotes? M.,RM,1,1,circle
628949,Cappadocia (region),CHRL,2,1,circle
628963,Dascusa,RL,2,1,circle
628982,Gauraina,ENRL,13,1,circle
628989,(H)Erp(h)a,HR,2,1,circle
629008,Kiakis,NRL,8,1,circle
629009,[Kiskisos],L,2,1,circle
629019,Kouloupene (region),HR,4,1,circle
629022,Kurtlu Tepe,RL,2,1,circle
629040,Melitene,MMME1EANAHRRRTLLLPPCEAMERCCIMOTE1POLOM,3,1,circle
629068,Sargarausene (region),HR,2,1,circle
629075,Sebasteia/Megalopolis?/Talaura?,MM1AAHHRRRTLLPEAMRCIMOEOLOM,2,1,circle
629076,Sebastopolis/Herakleopolis/Karana?,HRLM,2,1,circle
629083,Skylax (river),HRM,2,1,circle
629098,Tomisa,HRL,1,1,circle
629106,Zimara,RL,2,1,circle
629678,Unnamed bridge,RL,2,1,circle
630430,Unnamed road,YUNK,4,1,circle
630437,Untitled,YUNK,2,1,circle
631240,Pisingara,R,2,1,circle
638748,Antiochia ad Maeandrum,HRL,2,1,circle
638749,Antiphellos/Habesos,CHRL,2,1,circle
638753,Aphrodisias,CHRL,14,1,circle
638758,Apollonia/Mordiaion/Sozopolis,HRL,2,1,circle
638776,Aspendos/Primoupolis,ACHRL,8,1,circle
638778,Attalea,M1CHHRRRTLLLEAMRCIMOE1OLOM,2,1,circle
638792,Boubon,HRL,2,1,circle
638796,Caunus,CHRL,3,1,circle
638799,Chelidoniae (islands),CHRLM,3,1,circle
638800,Chelidonium Pr./Hiera Akra/Tauri Pr.,CHRM,2,1,circle
638804,Cibyra,HRL,2,1,circle
638811,Colossae,CHRL,2,1,circle
638814,Cremna/Col. Iulia Augusta Felix,HRL,1,1,circle
638836,Eurymedon (river),CHRLM,4,1,circle
638860,Hierapolis,HRL,4,1,circle
638868,Ilyas,HR,2,1,circle
638915,Kestros (river),HRM,3,1,circle
638931,Kolybrassos,HRL,2,1,circle
638938,Korydela (island),CLM,2,1,circle
638948,Kyaneai,HRL,2,1,circle
638955,Laodicea ad Lycum/Diospolis/Roas,CHR,5,1,circle
638958,Letoon,HR,4,1,circle
638961,Limyra,HRL,4,1,circle
638965,Lycia,CHRL,5,1,circle
638967,Lycus (river),CRM,5,1,circle
638988,Megiste,HR,2,1,circle
638989,Megiste (island),HRM,2,1,circle
638990,Melanippeia? (island),CLM,2,1,circle
638993,Melas (river),RL,2,1,circle
638995,Milyadeis,HR,2,1,circle
638996,Milyas (region),CHR,3,1,circle
639008,Neapolis,HRLM,2,1,circle
639013,Oenoanda/Termessos Mikra,LHRL,3,1,circle
639016,Olbia,CHRL,2,1,circle
639034,Pamphylia (region),YUNK,2,1,circle
639035,Pamphylium Mare,R,3,1,circle
639042,Patara/Arsinoe,EMCAHHRRRTLLLEA,3,1,circle
639048,Perge,ACHRL,3,1,circle
639079,Rhoge (island),RLM,2,1,circle
639087,Sagalassos,CHRL,9,1,circle
639109,Sillyon,CHRL,2,1,circle
639116,Solymos M.,HRM,3,1,circle
639132,Telandria Ins.,CRM,2,1,circle
639133,Telandros,CR,2,1,circle
639137,Telmessos,CHRLM,1,1,circle
639139,Termessos,CHRL,2,1,circle
639147,Tlos,CHRL,1,1,circle
639166,Xanthos,CHRLM,3,1,circle
639167,Xanthos/Sirbis (river),LCHRLM,4,1,circle
639489,Untitled,R,2,1,circle
639494,Unnamed aqueduct at Sagalassos,H,2,1,circle
639495,Unnamed aqueduct at Sagalassos,R,2,1,circle
639496,Unnamed aqueduct (at Cremna),R,2,1,circle
639497,Aspendos aqueduct,R,2,1,circle
640244,Kemer bridge,RL,2,1,circle
640246,Limyra Bridge,RLM,2,1,circle
640251,Bridge at Aspendos,RO,3,1,circle
640252,Untitled,R,2,1,circle
978725164,Lucus Stimulae,R,3,1,circle
978725165,Iunonis Curritis Lucus,R,2,1,circle
386155228,Tomba del Timpano,H,2,1,circle
592169143,Mortuary Temple of Ramesses III,YUNK,3,1,circle
818739154,Venice,MM,2,1,circle
988280578,Via Laurentina,ACHRL,5,1,circle
857232,Melanthios (river),RLM,2,1,circle
857239,Mossynoeci,CHRL,1,1,circle
857246,Nesis? (river),RM,2,1,circle
857276,Phasis (river),ACHRLM,2,1,circle
857287,Pontus,CHRL,4,1,circle
857317,Sidenos (river),HRM,2,1,circle
857321,Sinope,M1AMCAHHRRRTLLLARCOE1LOM,2,1,circle
857350,Themiskyra,CHRL,2,1,circle
857352,Thermodon (river),CHRLM,4,1,circle
857359,Trapezus,E1ANCAHHRRRTLLPEAMECOE1POLM,3,1,circle
857380,Zalekos (river),RL,1,1,circle
857381,Zaliches/Leontopolis,RL,2,1,circle
75740664,Hagar Qin Megalithic Temple Complex (Malta),NNM,2,1,circle
601235773,Tas-Silġ,BACHRLM,2,1,circle
29964875,Casteddu di Tappa,2,2,1,circle
402975098,Temple District of Me-Turnat,N,3,1,circle
524253439,"""Palaestra""",RM,3,1,circle
179295730,Palace of Sennacherib,NM,16,1,circle
331679526,Kidmuri Temple,EN,12,1,circle
310869662,Akītu-Temple of Ištar,LEN,11,1,circle
301732141,Palace of Ashurbanipal,ENM,12,1,circle
681842440,Handuru Gate,N,4,1,circle
90291125,Mašqû Gate,N,4,1,circle
90291126,Step Gate of the Palace,NM,5,1,circle
130506467,Quay Gate,NM,4,1,circle
130506468,Step Gate of the Armory,NM,5,1,circle
767860328,Citadel Wall of Nineveh,AOLEN,14,1,circle
967100965,Ponte d'Augusto,RM,2,1,circle
103018178,Arx of Cosa,HR,3,1,circle
103018179,Comitium of Poseidonia/Paestum,HR,2,1,circle
568637774,Arch of Trajan at Benevento,RM,2,1,circle
51062012,Archiepiscopal Chapel of Ravenna,LMM,2,1,circle
358880029,Ešasurra,NATT,4,1,circle
640011069,tribus Tities,H,2,1,circle
897019599,Public administration buildings,HR,2,1,circle
95873554,Temple of Vespasian,RM,3,1,circle
100249112,Temple of Fortuna Augusta,RM,3,1,circle
364001862,House of the Dioscuri,RM,3,1,circle
419907821,House of Apollo,RM,3,1,circle
419907822,House of the Baker,RM,3,1,circle
576179783,So-called Tempio di Venere e Cupido,RL,2,1,circle
856037447,Canopus at Hadrian's Villa,R,2,1,circle
943722594,Formello villa and mausoleum,R,2,1,circle
361151408,Verlamion,H,2,1,circle
272213280,Via Collatina,ACHRL,4,1,circle
272213281,Via Tiburtina,ACHRL,6,1,circle
797288429,Gibil Gabib,A,2,1,circle
362248862,Ponte Rotto necropolis,CH,5,1,circle
20924741,Tagisken South,EAM,2,1,circle
104638958,Cantiano,M,2,1,circle
439057572,Stadium at Aizanoi,R,2,1,circle
940312586,Roman baths at Oescus,RL,2,1,circle
88537488,Pont Serme,R,2,1,circle
891993831,Coventina's Well,R,2,1,circle
344182764,Arian Baptistry,LMM,2,1,circle
344182765,New Basilica of Saint Apollinaris,LMM,2,1,circle
468980180,Circus of Col. Tarraco,RM,2,1,circle
889522884,Gimtu,2INM,2,1,circle
285857974,Amphitheatrum Flavium,RL,2,1,circle
874299107,Arch of Constantine,LM,2,1,circle
151986836,Temple of Maharraqa,T,2,1,circle
820631036,Obelisk of Theodosius,LM,3,1,circle
714628627,Monte Semprevisa,M,2,1,circle
216734,Bizone,CHR,2,1,circle
216744,Callatis,CHRL,2,1,circle
216788,Deultum,RL,2,1,circle
216793,Dionysopolis/Krounoi,CHRL,2,1,circle
216812,Flămînda,R,2,1,circle
216815,Gerania,RL,2,1,circle
216830,Haemus M.,CRLM,1,1,circle
216839,Histria,CHRL,2,1,circle
216882,Mesembria,CHRLM,2,1,circle
216887,Moesia Inferior,RL,2,1,circle
216893,Naulochos/Templum Iovis?,HRL,3,1,circle
216900,Noviodunum,RRL,2,1,circle
216904,Odessus,CHRL,3,1,circle
216906,Odrysae (region),HR,2,1,circle
216907,Oescus,RL,3,1,circle
216908,Oescus (river),RLM,3,1,circle
216938,Pons Constantini,L,2,1,circle
216947,Pyretos (river),CRM,2,1,circle
216981,Seuthopolis,H,4,1,circle
216996,Sucidava,RL,3,1,circle
217013,Tirizis,HRL,2,1,circle
217016,Tomis,CHRLM,2,1,circle
217027,Tropaeum Traiani (settlement),RLM,2,1,circle
217038,Valeriana,RL,1,1,circle
218198,Roman bridge at Valeriana,R,3,1,circle
21897,Ausoba,R,2,1,circle
21899,Boreion Akron,R,2,1,circle
21906,Libnios (river),R,2,1,circle
21912,Notion Akron,R,2,1,circle
21915,Ouenniknion Akron,R,2,1,circle
220467,Untitled,R,1,1,circle
220489,Untitled,RL,14,1,circle
222103,Larisa,HR,5,1,circle
222127,Oboulensioi,R,2,1,circle
226505,Acesinus? (river),HRM,2,1,circle
226512,Ak-Mechet',CM,2,1,circle
226544,Borysthenes (river),ACHRLM,2,1,circle
226562,Charax,HRL,2,1,circle
226564,Chersonesos,ACHRLMM,2,1,circle
226572,Coretus Sinus,M,2,1,circle
226577,Danuvius/Istros/Hister (river),CRLM,24,1,circle
226585,Dort Oba,CH,2,1,circle
226603,Gerros (river),CHRM,2,1,circle
226658,Kerkinitis?,ACHRL,2,1,circle
226695,Neapolis,HR,2,1,circle
226710,Panskoye 1,CH,2,1,circle
226720,Peukes/Hieron Stoma,HR,2,1,circle
226730,Psilon Stoma/Thiagola,HR,3,1,circle
226778,Taurike Chersonesos,CHRLM,11,1,circle
226799,Tyras (river),M,4,1,circle
228851,Chaika,CHRM,2,1,circle
229552,Hermonaktos Kome,HR,2,1,circle
236320,Ad Lippos/Appos,RL,2,1,circle
236334,Aquae Flaviae,RL,2,1,circle
236348,Astura (river),RLM,2,1,circle
236351,Asturia (region),RL,2,1,circle
236352,Asturica (Augusta),RL,6,1,circle
236364,B(a)edunia,HR,2,1,circle
236376,Boreios/Gallicus/Cantabricus Oceanus,HRL,4,1,circle
236377,Bracara Augusta,RL,10,1,circle
236379,Brevis,RL,2,1,circle
236381,Brigaecium/Brigeco,ACHRL,2,1,circle
362684055,Arienzo,M,2,1,circle
599907588,Bir Ftouha basilica,R,2,1,circle
918074508,Porta Romanelli,CH,2,1,circle
717880824,"Banditaccia necropolis, Caere",ACHM,2,1,circle
909329995,Monterozzi necropolis,ACHR,2,1,circle
909329997,Roman amphitheater at Florentia,R,2,1,circle
82145424,Roman theater at Nicopolis,R,2,1,circle
717575054,Small Roman theater at Vendeuil-Caply,RL,2,1,circle
365824232,Roman theater at Mogontiacum,R,2,1,circle
188349326,Roman Theater at Bosra,R,2,1,circle
969543392,Madrasa Gumushtakin,M,2,1,circle
901991632,Roman aqueduct bridge,R,2,1,circle
723728396,Torre di Mercurio,HM,3,1,circle
298351810,Skellig Michael,M,3,1,circle
231839930,Via Campana?,ACHRL,3,1,circle
855236251,Via Flavia,YUNK,8,1,circle
614670401,Su Mulinu,2,2,1,circle
627299752,Nuraghe Perdu Cossu,2,2,1,circle
347468514,Tomb of Trebius Iustus,LM,3,1,circle
68481414,Pons Fabricius,HRLM,4,1,circle
463398873,Basilica of Santa Maria in Trastevere,LMM,2,1,circle
463398874,Vaticanus Mons,M,1,1,circle
157710058,Velia,HR,2,1,circle
