id,title,size,linkType
129678075,Tabālu (region),21,type2
944349914,Hilakku (region),9,type1
944349915,Que (kingdom),20,type2
303882989,Sam'alla (kingdom),7,type1
795920320,Tablis,2,type1
792436981,Tomb of Publius Vesonius Phileros ,3,type1
796289136,Saqqarah,11,type2
853662205,Exomvourgo,2,type1
645513764,Tawern Roman temple complex,2,type1
434822371,Roman theater at Cádiz,2,type1
663803333,Arco de los Blanco,2,type1
364712046,Harbor at Lechaion,2,type1
818633083,Terrace of the Lions at Delos,2,type1
55417173,Church of the Acheiropoietos,2,type1
74062405,Church of St. Nicholas Orphanos,2,type1
687957706,Castellaccio di Capo Ripa,2,type1
347507191,Roman amphitheater at Carmo,2,type1
580732678,Alcázar del rey Don Pedro,2,type1
534036732,Re-Buried Hellenistic Temple and Workshops,2,type1
453093030,City gate at Patara/Arsinoe,2,type1
65323470,Bouleuterion,2,type1
302942693,Jaén,2,type1
171953680,Villa of Agrippa,2,type1
236087657,Son Bou Basilica,2,type1
340380318,House of the Ara Maxima,2,type1
387880487,House of Trebius Valens,2,type1
83055,Untitled,4,type1
83056,Untitled,3,type1
83058,Untitled,5,type1
834296,Rha/Attila (river),4,type1
834876934,Via Domitia,16,type2
837,Asia Minor,41,type2
83868,Moridunum,1,type1
844847,Abonouteichos/Ionopolis,3,type1
844856,Amastris/Sesamos,4,type1
844857,Amnias (river),2,type1
844877,Billaios (river),2,type1
844879,Bithynion/Claudiopolis/Hadriana,3,type1
844888,Cappadox? (river),2,type1
844914,Elaios (river),2,type1
844926,Gangra,3,type1
844944,Heraclea,5,type1
844957,Iustiniani Pons,2,type1
844962,Kales (river),2,type1
844988,*Kobara,2,type1
844991,Krateia/Flaviopolis/*Agrippeia?,2,type1
845,Atlanticus Oceanus,33,type2
845006,Lykos (river),2,type1
845013,Mariandynoi,3,type1
845014,Mariandynus Sinus,2,type1
845034,Paphlagonia (region),5,type1
845041,Pompeiopolis/Sebaste,2,type1
845049,Prusias ad Hypium/Kieros,2,type1
845603,Untitled,2,type1
846,Atlas Mon(te)s,2,type1
847112,Untitled,3,type1
854666,Apatouros Kolpos,2,type1
854675,Cimmerius Bosp(h)orus,4,type1
854696,Kimmerikon,2,type1
854700,Korokondamitis/Opissas Limne,2,type1
854710,Myrmekion,2,type1
854711,Myrmekion Pr.,2,type1
854715,Nymphaion,2,type1
861854258,Ain el-Gedida,2,type1
862,Baetica,3,type1
863734,Albanum Mare,2,type1
863735,Albanos (river),2,type1
863737,Alontas (river),2,type1
413823808,Triumphal Arch of Orange,2,type1
877549424,Theater of Pergamon,2,type1
628342669,"Church of the Saviour, Thessaloniki",2,type1
664535672,Church of Saint Panteleimon,2,type1
332324145,"Gyaur-Kala, Merv",2,type1
332324146,"Hagia Sophia, Thessaloniki",2,type1
614184896,Valle dei Templi,2,type1
450863545,Scheggia Pass,2,type1
614844,Syreanos,1,type1
614851,Tautaendia,2,type1
614870,Trikomia 3,4,type1
619103,Ancyra,2,type1
619104,Andabalis,2,type1
619114,Arg(ai)os Mons,2,type1
619163,Gallograecia (region),2,type1
619164,Garsaura/Col. Claudia Archelais/Koloneia,3,type1
619267,Taouion/Tabia,2,type1
619275,Trokmoi,8,type1
619280,Villa Palmati,2,type1
619287,*Zizima,2,type1
620612,Untitled,1,type1
622144,Karissa,1,type1
622153,Laskoria/Lassora,1,type1
622156,Mithridation,2,type1
622165,Oukena/Oukaina,1,type1
622169,Posdala,2,type1
622171,Rastia,1,type1
622180,Tetrapyrgia,2,type1
624813669,Mut el-Kharab,2,type1
628923,Anisa,2,type1
628924,Antitaurus Mons,6,type1
628932,Argaeus (mountain),2,type1
628934,Ariaratheia,2,type1
628936,Armenia Minor,3,type1
628948,Capotes? M.,2,type1
628949,Cappadocia (region),2,type1
628963,Dascusa,2,type1
628982,Gauraina,13,type2
628989,(H)Erp(h)a,2,type1
629008,Kiakis,7,type1
629009,[Kiskisos],2,type1
629019,Kouloupene (region),3,type1
629022,Kurtlu Tepe,1,type1
629040,Melitene,3,type1
629068,Sargarausene (region),2,type1
629075,Sebasteia/Megalopolis?/Talaura?,2,type1
629076,Sebastopolis/Herakleopolis/Karana?,2,type1
629083,Skylax (river),2,type1
629098,Tomisa,2,type1
629106,Zimara,2,type1
629678,Unnamed bridge,2,type1
630430,Unnamed road,4,type1
630437,Untitled,2,type1
631240,Pisingara,2,type1
638748,Antiochia ad Maeandrum,2,type1
638749,Antiphellos/Habesos,2,type1
638753,Aphrodisias,14,type2
638758,Apollonia/Mordiaion/Sozopolis,2,type1
638776,Aspendos/Primoupolis,8,type1
638778,Attalea,2,type1
638792,Boubon,2,type1
638796,Caunus,3,type1
638799,Chelidoniae (islands),3,type1
638800,Chelidonium Pr./Hiera Akra/Tauri Pr.,2,type1
638804,Cibyra,2,type1
638811,Colossae,2,type1
638814,Cremna/Col. Iulia Augusta Felix,2,type1
638836,Eurymedon (river),4,type1
638860,Hierapolis,4,type1
638868,Ilyas,2,type1
638915,Kestros (river),3,type1
638931,Kolybrassos,2,type1
638938,Korydela (island),2,type1
638948,Kyaneai,2,type1
638955,Laodicea ad Lycum/Diospolis/Roas,5,type1
638958,Letoon,4,type1
638961,Limyra,4,type1
638965,Lycia,5,type1
638967,Lycus (river),4,type1
638988,Megiste,2,type1
638989,Megiste (island),2,type1
638990,Melanippeia? (island),2,type1
638993,Melas (river),2,type1
638995,Milyadeis,2,type1
638996,Milyas (region),3,type1
639008,Neapolis,2,type1
639013,Oenoanda/Termessos Mikra,4,type1
639016,Olbia,2,type1
639034,Pamphylia (region),2,type1
639035,Pamphylium Mare,3,type1
639042,Patara/Arsinoe,3,type1
639048,Perge,3,type1
639079,Rhoge (island),2,type1
639087,Sagalassos,9,type1
639109,Sillyon,2,type1
639116,Solymos M.,2,type1
639132,Telandria Ins.,2,type1
639133,Telandros,2,type1
639137,Telmessos,4,type1
639139,Termessos,3,type1
639147,Tlos,2,type1
639166,Xanthos,3,type1
639167,Xanthos/Sirbis (river),4,type1
639489,Untitled,2,type1
639494,Unnamed aqueduct at Sagalassos,2,type1
639495,Unnamed aqueduct at Sagalassos,2,type1
639496,Unnamed aqueduct (at Cremna),1,type1
639497,Aspendos aqueduct,2,type1
640244,Kemer bridge,2,type1
640246,Limyra Bridge,2,type1
640251,Bridge at Aspendos,3,type1
640252,Untitled,2,type1
978725164,Lucus Stimulae,3,type1
978725165,Iunonis Curritis Lucus,2,type1
386155228,Tomba del Timpano,2,type1
592169143,Mortuary Temple of Ramesses III,3,type1
818739154,Venice,2,type1
988280578,Via Laurentina,5,type1
857232,Melanthios (river),2,type1
857239,Mossynoeci,2,type1
857246,Nesis? (river),2,type1
857276,Phasis (river),2,type1
857287,Pontus,4,type1
857317,Sidenos (river),2,type1
857321,Sinope,2,type1
857350,Themiskyra,3,type1
857352,Thermodon (river),3,type1
857359,Trapezus,3,type1
857380,Zalekos (river),2,type1
857381,Zaliches/Leontopolis,1,type1
75740664,Hagar Qin Megalithic Temple Complex (Malta),2,type1
601235773,Tas-Silġ,2,type1
29964875,Casteddu di Tappa,2,type1
402975098,Temple District of Me-Turnat,3,type1
524253439,"""Palaestra""",2,type1
179295730,Palace of Sennacherib,16,type2
331679526,Kidmuri Temple,12,type2
310869662,Akītu-Temple of Ištar,11,type2
301732141,Palace of Ashurbanipal,12,type2
681842440,Handuru Gate,4,type1
90291125,Mašqû Gate,4,type1
90291126,Step Gate of the Palace,5,type1
130506467,Quay Gate,4,type1
130506468,Step Gate of the Armory,5,type1
767860328,Citadel Wall of Nineveh,14,type2
967100965,Ponte d'Augusto,2,type1
103018178,Arx of Cosa,3,type1
103018179,Comitium of Poseidonia/Paestum,2,type1
568637774,Arch of Trajan at Benevento,2,type1
51062012,Archiepiscopal Chapel of Ravenna,2,type1
358880029,Ešasurra,3,type1
640011069,tribus Tities,2,type1
897019599,Public administration buildings,2,type1
95873554,Temple of Vespasian,2,type1
100249112,Temple of Fortuna Augusta,2,type1
364001862,House of the Dioscuri,2,type1
419907821,House of Apollo,2,type1
419907822,House of the Baker,2,type1
576179783,So-called Tempio di Venere e Cupido,2,type1
856037447,Canopus at Hadrian's Villa,2,type1
943722594,Formello villa and mausoleum,1,type1
361151408,Verlamion,2,type1
272213280,Via Collatina,4,type1
272213281,Via Tiburtina,6,type1
797288429,Gibil Gabib,2,type1
362248862,Ponte Rotto necropolis,5,type1
20924741,Tagisken South,2,type1
104638958,Cantiano,2,type1
439057572,Stadium at Aizanoi,2,type1
940312586,Roman baths at Oescus,2,type1
88537488,Pont Serme,2,type1
891993831,Coventina's Well,2,type1
344182764,Arian Baptistry,2,type1
344182765,New Basilica of Saint Apollinaris,2,type1
468980180,Circus of Col. Tarraco,2,type1
889522884,Gimtu,2,type1
285857974,Amphitheatrum Flavium,2,type1
874299107,Arch of Constantine,2,type1
151986836,Temple of Maharraqa,2,type1
820631036,Obelisk of Theodosius,3,type1
714628627,Monte Semprevisa,2,type1
216734,Bizone,2,type1
216744,Callatis,2,type1
216788,Deultum,2,type1
216793,Dionysopolis/Krounoi,2,type1
216812,Flămînda,1,type1
216815,Gerania,2,type1
216830,Haemus M.,2,type1
216839,Histria,2,type1
216882,Mesembria,2,type1
216887,Moesia Inferior,2,type1
216893,Naulochos/Templum Iovis?,4,type1
216900,Noviodunum,2,type1
216904,Odessus,3,type1
216906,Odrysae (region),2,type1
216907,Oescus,3,type1
216908,Oescus (river),3,type1
216938,Pons Constantini,2,type1
216947,Pyretos (river),2,type1
216981,Seuthopolis,4,type1
216996,Sucidava,3,type1
217013,Tirizis,2,type1
217016,Tomis,2,type1
217027,Tropaeum Traiani (settlement),2,type1
217038,Valeriana,2,type1
218198,Roman bridge at Valeriana,2,type1
21897,Ausoba,2,type1
21899,Boreion Akron,2,type1
21906,Libnios (river),2,type1
21912,Notion Akron,2,type1
21915,Ouenniknion Akron,2,type1
220467,Untitled,2,type1
220489,Untitled,14,type2
222103,Larisa,3,type1
222127,Oboulensioi,2,type1
226505,Acesinus? (river),2,type1
226512,Ak-Mechet',2,type1
226544,Borysthenes (river),4,type1
226562,Charax,2,type1
226564,Chersonesos,2,type1
226572,Coretus Sinus,2,type1
226577,Danuvius/Istros/Hister (river),25,type2
226585,Dort Oba,2,type1
226603,Gerros (river),2,type1
226658,Kerkinitis?,2,type1
226695,Neapolis,2,type1
226710,Panskoye 1,2,type1
226720,Peukes/Hieron Stoma,2,type1
226730,Psilon Stoma/Thiagola,3,type1
226778,Taurike Chersonesos,12,type2
226799,Tyras (river),4,type1
228851,Chaika,1,type1
229552,Hermonaktos Kome,2,type1
236320,Ad Lippos/Appos,2,type1
236334,Aquae Flaviae,2,type1
236348,Astura (river),2,type1
236351,Asturia (region),2,type1
236352,Asturica (Augusta),6,type1
236364,B(a)edunia,2,type1
236376,Boreios/Gallicus/Cantabricus Oceanus,4,type1
236377,Bracara Augusta,10,type2
236379,Brevis,2,type1
236381,Brigaecium/Brigeco,2,type1
362684055,Arienzo,2,type1
599907588,Bir Ftouha basilica,2,type1
918074508,Porta Romanelli,2,type1
717880824,"Banditaccia necropolis, Caere",2,type1
909329995,Monterozzi necropolis,2,type1
909329997,Roman amphitheater at Florentia,2,type1
82145424,Roman theater at Nicopolis,2,type1
717575054,Small Roman theater at Vendeuil-Caply,2,type1
365824232,Roman theater at Mogontiacum,2,type1
188349326,Roman Theater at Bosra,2,type1
969543392,Madrasa Gumushtakin,2,type1
901991632,Roman aqueduct bridge,2,type1
723728396,Torre di Mercurio,3,type1
298351810,Skellig Michael,3,type1
231839930,Via Campana?,5,type1
855236251,Via Flavia,8,type1
614670401,Su Mulinu,2,type1
627299752,Nuraghe Perdu Cossu,2,type1
347468514,Tomb of Trebius Iustus,3,type1
68481414,Pons Fabricius,4,type1
463398873,Basilica of Santa Maria in Trastevere,2,type1
463398874,Vaticanus Mons,2,type1
157710058,Velia,2,type1
240096674,Archaeological area of Macchia Grande,2,type1
556854756,Roman amphitheater of Italica,2,type1
530036687,Hispania Citerior,4,type1
441075550,"Italia, Regio I",3,type1
668537581,Macedonia (Archaic and Classical kingdom),3,type1
964860496,Great Mosque of Aleppo,2,type1
921321519,Jebel Akhdar (Oman),2,type1
921321520,Jebel Shams,2,type1
851023494,Mains Rigg signal tower,2,type1
851023495,Tomb of the Volumnii and Palazzone necropolis,2,type1
603636200,Casa del Diavolo,2,type1
170198552,Fayyum (oasis),4,type1
568838229,Quartier du Stade at Delos,2,type1
407444302,Bīt-Purutaš (kingdom),6,type1
652445664,Que (province),16,type2
818481608,Arch of Augustus (Fano),2,type1
395241613,Cardo Maximus,2,type1
850699463,Decumanus maximus of Carsulae,2,type1
600795755,Basilica of Carsulae,3,type1
827492392,Arch of Trajan at Ancona,2,type1
342732941,Mausoleum of the Julii,2,type1
49979641,Porte de Mars,1,type1
477527423,Hypogeum of Ħal-Saflieni (Malta),2,type1
789002570,"Lamiospito Tholos Tomb, Dimini",2,type1
789002572,Topazios (island),1,type1
748615745,Bernashivka,2,type1
966917973,"Morgantina, House of Ganymede",2,type1
966917974,Ekklesiasterion of Morgantina,2,type1
786052704,Albinia Roman villa,2,type1
786052705,Theater of Stratos,2,type1
494566507,Habuba Kabira (South),3,type1
835369289,Angkor Wat,2,type1
319662579,Temple of Dionysos at Teos,2,type1
420615524,Thermae Diocletiani,2,type1
309967946,Isis Tomb,2,type1
446574720,"Ponte di Diocleziano, San Lazzaro di Fossombrone",3,type1
266192488,Tagisken North,2,type1
789855015,Catacombs of San Senatore,2,type1
874536625,Cercadilla,2,type1
199559843,Nea Kameni,3,type1
815794667,Mikro Kameni,3,type1
685296232,Nuraghe Appiu,2,type1
435476404,Roman amphitheater at Volaterrae,2,type1
484892186,Portone necropolis at Volaterrae,2,type1
777728190,Eurmeiminanki,3,type1
976164504,Eulmaš,2,type1
284453587,Elugalgalgasisa,2,type1
258772565,Ekinu,3,type1
708667982,Eigikalamma,1,type1
209082201,Ebabbar,5,type1
954952360,Insula 104 at Hierapolis,2,type1
390922209,Pago Triopio,4,type1
390922210,Columbarium of the freedmen of Augustus,2,type1
861485761,Tomba del Timpano,2,type1
227495941,Roman amphitheater at Viminacium,2,type1
821182910,Roman amphitheater at Casinum,2,type1
853249147,Civitas Camunnorum amphitheater,1,type1
635795593,Temple B,3,type1
333004588,Porta Leoni,2,type1
823168612,Roman amphitheater at Uthina,2,type1
201675359,Tomb of Thutmes I and Hatshepsut (KV20),2,type1
471357300,Roman amphitheater at Cumae,2,type1
935764097,"Sanctuary of Kodros, Neleus and Basile at Athens",2,type1
830186655,Gymnasium at Akragas,3,type1
830186656,Tomb of Theron,2,type1
67911853,tribus Velina,7,type1
459049147,Lacus Curtius,3,type1
440482653,Vicus Sobrius,2,type1
856514595,Via Flaminia,58,type3
442962448,Giza,14,type2
81528331,Apollo Cynneius,2,type1
238679519,Camp of Diocletian at Palmyra,2,type1
267069707,Temple of Nabu at Palmyra,2,type1
906423926,Shalmaneser Gate,4,type1
581528584,Temple of Thelsae,2,type1
867719962,Temple of Jupiter Anxur,2,type1
379375824,Amphitheater of Pompeii,3,type1
360499819,Review Palace,5,type1
516671863,Palace of Naqi'a,12,type2
960751425,Aššur Gate,5,type1
960751426,Sennacherib Gate,4,type1
960751427,Šamaš Gate,4,type1
960751428,Mullissu Gate,4,type1
156485251,Barhalzi Gate,4,type1
156485252,Desert Gate,4,type1
897975988,Royal Road of Nineveh,8,type1
897975989,Khosr River,6,type1
927078047,Conventus Bracaraugustanus,14,type2
619927065,Roman Circus (Bosra),2,type1
570500582,Temple of Apollo at Corinth,2,type1
570500583,Mithraeum at Vulci,2,type1
173312608,Puig de Sa Morisca,2,type1
778145952,So-called Temple of the Dioscuri,2,type1
778145953,So-called Temple of Cybele,2,type1
357884165,So-called Temple of Aphrodite,2,type1
183817896,Monument at Ain bou Merzoug,3,type1
183817897,Unnamed spring supplying Tubusuctu via aqueduct,2,type1
183817898,Unnamed spring supplying Thuburbi Minus via aqueduct,2,type1
183817899,Spring at Ain-el-Hamera,2,type1
183817900,Unnamed spring supplying Saldae via aqueduct,2,type1
183817901,Unnamed spring supplying Rusicade/Thapsus via aqueduct,2,type1
183817903,Unnamed Fort,2,type1
183817904,Unnamed spring near Zucchari(...),2,type1
183817905,Temple East of Lavinium,2,type1
183817906,Unnamed spring supplying Hippo Regius via aqueduct,2,type1
183817907,Spring at Ain bou Merzoug,4,type1
183817908,Unnamed bridge over the Simbruina Stagna (Anio flumen) at Villa Neronis,3,type1
183817909,Unnamed spring supplying Thamugadi via aqueduct,2,type1
183817910,Unnamed spring supplying Lambaesis via aqueduct,2,type1
183817911,Unnamed spring supplying Diana Veteranorum via aqueduct,2,type1
183817912,Unnamed spring supplying Thubursicum Numidarum via aqueduct,2,type1
183817913,Iron mine near Djebel Taya,2,type1
183817914,Spring supplying Carthage via unnamed aqueduct,2,type1
183817915,Dam at source of the Aqua Anio Novus,3,type1
183817916,Spring west of Djebel Zid,2,type1
183817917,Untitled,2,type1
872350435,San Nicola in Carcere,4,type1
872106931,Sanctuary of Pan at Paneas,2,type1
521439681,"Roman amphitheater, Córdoba",2,type1
706151554,Cerreto Sannita,2,type1
467042568,Nuraghe Asusa,2,type1
625626693,Adoni,2,type1
372350839,Nuraghe Rumanedda,2,type1
1677899,Sa Mandra Manna,2,type1
356811079,Erek Dağ,1,type1
832104041,Acropolis of Cumae,2,type1
679976755,Esquilinus Mons,9,type1
573378376,Grotta Porcina tumulus,2,type1
251060662,"Macchia delle Valli, Vetralla",2,type1
284997408,Vigna Parrocchiale archaeological area,2,type1
112487386,Sha'ar Hagolan,1,type1
166434539,Orcia (river),4,type1
166434540,Abbazia di Sant'Antimo,2,type1
286808786,Pons Sublicius,3,type1
286808787,Castle of Serravalle,2,type1
47606496,Forum Augusti,3,type1
164241957,Pano Mantilaris,2,type1
164241958,Paliotaverna,2,type1
94809617,Filitosa,2,type1
94809618,Araghju,2,type1
132860152,Lago di Castiglione,3,type1
948291971,Su Nuraxi di Barumini,2,type1
400889194,Mausoleum of Lucilius Peto,3,type1
999196280,Sep. Scipionum,2,type1
569531631,Peshawar,2,type1
632192759,Via Hadriana,6,type1
659746118,Roman amphitheater at Volsinii,2,type1
374122553,Black Pyramid,2,type1
260333638,Gorkhatri,2,type1
389853508,Roman baths of Ebora,2,type1
398214850,Novaya Beden'ga I,2,type1
666067877,Pupinia,2,type1
666067878,Villa di Faragola,1,type1
728329643,Gymnasium at Olympia,2,type1
728329644,Library of Hadrian at Athens,2,type1
728329645,Temple of Apollo at Thermos,2,type1
465308593,So-called East Church in Apollonia,2,type1
723135880,Roman amphitheater at Burnum,2,type1
723135881,Roman amphitheater at Salona,2,type1
723135883,Dragoncello,3,type1
660349527,Basilica of Lechaion,1,type1
238864239,Sanctuary at Leben,2,type1
639017286,Nymphaeum at Cupra Marittima,2,type1
622079673,Theater at Phoinike,2,type1
394168051,Agora of the Italians,2,type1
866779647,Temple of Iuno Moneta at Signia,2,type1
820932073,Roman amphitheater at Sutri,2,type1
563800136,Church of the Holy Apostles,2,type1
360312698,Prata Mucia,2,type1
360312699,Pagus Ianiculensis,2,type1
108879169,S. Porphyrius,2,type1
69255711,Mahalliba,2,type1
389338583,Pyramid of Amenemhat III,2,type1
142165735,Villa of Diomedes,2,type1
991341,Africa Proconsularis (late Roman province),2,type1
991320,Mauretania Tingitana (late Roman province),1,type1
3156062,Aqueduct south of Djebel Zid,2,type1
305068,Cuicul,3,type1
305072,Djebel Taya,2,type1
305090,Hippo Regius,5,type1
305106,Mauretania,2,type1
305120,Numidia (region),3,type1
305137,Rusicade/Thapsus,3,type1
305142,Saldae,3,type1
305163,Thapsus (river),2,type1
305166,Thubursicum Numidarum,2,type1
